video_file_name,start,end,text,label
hate_video_24.mp4,253.0,261.3666666666667,and I agree with most of it in the sense that I would add more to,0
non_hate_video_36.mp4,0.0,43.00967634300968,"Locke on la cabeza. That's right, I'm Locke. Now get the fuck out of my crazy Drop the",0
non_hate_video_37.mp4,0.0,263.03333333333336,"Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Stop! Get What's up? What's up, nigga? What's up, nigga? What's up, nigga? What's up? What's up? What's up? I'm ready to go to jail Bitch, put your hands on my bitch, Hey, here's your favorite, I got it. Calm",0
non_hate_video_38.mp4,0.0,27.066666666666666,Bonne,0
non_hate_video_39.mp4,0.0,106.70670670670671,"Jamal, lying to me is unacceptable. Man, I told you the truth and nothing but the truth. Yeah, but the most high is your witness, I know. Only I got a witness, too. Saw the shooters in Spook Street colors. Then there's some niggas out there false flags. You're some shithead. The feds are going to be here in a minute. Once they get here, I can't help you. Oh, white people get shot and it's a federal case now? Oh, we're way past black and white. Your boys used the Al -Qaeda card, which means you got a rainbow coalition of law enforcement shitting multicultural bricks. Look, I gots no love for them sand niggas. I claim black man, south -central east side riding. Well, you're gonna be only Captain Guantanamo praying in that direction. The rest of your homies for life? They're going to have their asses in the air, noses in the carpet, facing Mecca. And there ain't no compils in Gitmo. I gave no order. Some G, unaffiliated outside my set, does a deed. How's that on me? The shooters were baby G's, but kids. What? We was watching CNN. I made a joke. You know, you want to stir shit up? Say you're riding with al -Qaeda, taking flight on a white man. Bad shit happens to him or one of his blonde breezes. That's all anybody talks about. Period. Point blank. You're the boss. Someone took your joke as an order. Who? Some kid called my phone from the barbershop talking crazy shit. I didn't pay it no mind. I need a name. Who? I don't know, man. Some little shorty always underfoot. Step out of the room, detective. What time did you get this call? About 2 .30. What you going to do? We got",0
non_hate_video_40.mp4,0.0,53.52018685352019,"Hey, Tobago I wanna eat for the black folks eat, cause I'm white on the bottom of my feet. Alabama nigger and I wanna be free, hell with the N -A -A -C -P. We don't screw like the black folks do, but we just screw you too. We just screwed. We did it through. I'm Alabama nigger and I wanna be free. Hell to the end. Double A -C",0
non_hate_video_41.mp4,0.0,102.16,"There's more trouble at a Brighton school which attracted worldwide attention after the Eggboy attack. Seven News has learnt the headmaster there is now under fire for using a racist slur at a school assembly. Words are a matter of principle for this Brighton College educator. We're looking for not just what has been communicated but how it's been communicated. But his words have landed him in hot water, using a racist slur not once but three times at school assembly. Mission Brown Paint was originally called N*** Brown Paint. Oh yeah it was. Richard Minack used the N word in the wake of the Christchurch terror attack to highlight insidious racism. So Mission Brown Paint is only a tiny step in language away from... ...brandpaint. 1 ,400 students were there, including the boy who egged Senator Fraser Anning. Many gasped in shock. You can't say that in front of a school, especially a school as multicultural as ours. Mr Minnack later emailed students to apologise and explain. I hope you understand that I used it to call out and criticise racism and bigotry. Sometimes we have to use offensive words to explain why they are offensive. But now the slur is being used in the playground. I think their theory behind it is if the principal can say it, why can't we? Late today the Education Department told Seven News Principal Minak should not have used what they call the offensive word. A spokesperson says he will now be reminded by the department to use appropriate language.",0
non_hate_video_42.mp4,0.0,60.0,"Oh my God! Oh my God! Oh my God! This it! This it! Oh shit! Oh shit! Oh shit, they're taking oh",0
non_hate_video_43.mp4,0.0,66.73333333333333,Bitch the fuck who are Take the baby Take the,0
hate_video_25.mp4,0.0,3.0,"Hello, I'm Johnny Rebel. For a long",0
hate_video_25.mp4,3.0,178.0,"we've listened to these niggers pitch a fit about their hard times and civil rights linked at the pits. So I think I'll take me an imaginary trip and try way. I'd take from Uncle Sam and let the white man pay. If I could be a nigger for a day. Now for one whole day, a nigger I could be. The first thing I'd do is join the NAACP. And I'd let Kwesi and Fumé do my thinking for me. If I could be a nigger for a day. Now I wouldn't want to work, cause I wouldn't have to. Guess what I'd do next, well you shouldn't need a clue. I'd go down to social services like all the brothers do. If I could be a nigger for a day. Oh, if I could be a nigger for a day, I could live my life the free and easy way. I'd take from Uncle Sam and let the white man pay. If I could be a nigger for a day. Now when I'd sit down in that office, the office of welfare, I'd get food stamps, a medical card, and free child care for all the ill -dentimate kids that I've got scattered everywhere. If I could be a nigger for a day, now I'd have plenty of time so I'd hang out with a mob, and I'd consume a little dope, or find a good place to rob. Now that would make me self -employed, and I wouldn't even need a job. If I could be a nigger for a day. Oh, if I could be a nigger for a day. I could live my life the free and easy way. I'd take from Uncle Sam and let the white man pay. If I could be a nigger for a day. And when I'd need something I'd steal it so I wouldn't have to buy it. And if the cops would apprehend me you know that I'd deny it. And I could call Jesse or Al and they'd come start a riot. If I could be a nigger for a day. But I can't be a nigger, and I don't really have to be, because Coon, let me tell you, is plain and simple to see, that if day but I can't be a nigger and I don't really have to be cuz Coon let me tell you it's plain and simple to see that if I was you for a day then I'd be taken from me so I don't wanna be a nigger for a day I don't wanna be a nigger for a day I don't wanna live the free and easy way I'll struggle long and struggle hard but that's okay Cause I'll never be a nigger for a day No, I'll never be a nigger for a",1
hate_video_25.mp4,178.0,191.16,,0
non_hate_video_44.mp4,0.0,120.86666666666666,"All You sound I don't know when you get mad. You sound stupid. You sound stupid. You call me? Oh, shit. Oh, shit. Oh, shit. Oh, shit. Oh, shit. Oh, Relax. Relax. You don't want me to do it.",0
hate_video_26.mp4,0.0,5.0,,0
hate_video_26.mp4,5.0,56.0,I'm fake My brother,0
hate_video_26.mp4,56.0,59.96551724137931,"right here too. What particular chapter is that? Look it up. Isaiah 49,",0
non_hate_video_45.mp4,0.0,18.4,Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι! Βάζω τον Λιμάνι!,0
non_hate_video_46.mp4,0.0,44.43333333333333,"Don't forget who was close to the bottom, Cole. I am. I'm the boss, little. You're no Elvis. Elvis, Elvis, Elvis. You're the Elvis, what's your life? You're stuck here until Sunday. And you're going to earn a stereotype until the day you stop. Little, I'm the boss,",0
hate_video_27.mp4,0.0,3.0,,0
hate_video_27.mp4,3.0,17.0,,1
hate_video_27.mp4,17.0,22.389033333333334,"Don't touch me. Don't touch me. Quit touching me. Yeah, don't bitches hurt. Stop",0
hate_video_28.mp4,0.0,6.0,,0
hate_video_28.mp4,6.0,47.0,"PJW really here? I know PJW watches, did he post in chat? Ooga booga booga! Yeah, I think that is actually Monkey Do a monkey dance Do a monkey",1
hate_video_28.mp4,47.0,48.4,,0
non_hate_video_47.mp4,0.0,79.1791,,0
non_hate_video_48.mp4,0.0,609.4583333333334,"Hi folks, my perspective here. In this clip I want to analyze a bit of TV programming that was broadcast. In the clip they had a laser beam and a boat. And as the boat went further away from the laser beam over water, a body of water, the laser beam mark, the projected mark went higher and higher are going to analyze this. miles away the laser seems to have risen by six feet but we know the beam is level so that suggests that the lake is now seems to have risen by six feet. But we know the beam is level, so that suggests that the lake is now six feet lower. To see a six foot drop when everything looked flat to me was kind of mind boggling. Definitely kind of shattered my perspective in about one second. It made me rethink what was going on. Guys, if the laser is three meters on the boat and the laser is a straight line, it has to be three meters off the ground. Because it's a straight line. that's what they're claiming. If it's a straight line the laser also has to be three meters off the ground if there's a bulge in the middle because that's what they're saying. If the laser is below ,ge between the boat and you see you can't have a lopsided bulge between the boat and the laser. in fact these people are, the whole show is fake. the whole thing is a lot of rubbish. if you move the boat and the laser, if you move the laser 20 degrees to your right, the boat is the same distance from the laser, you'll get a different reading. Right? You can't have a bulge of water between yourself and the boat because at this angle you'll have a different reading so even if they say to you well now you just move the bulge forward now see problem solved well you know i know that the bulge can't follow the laser and the bulge can't follow the boat So this stuff is the laser and the bulge core and follow the boat. So this stuff is fake. It's not a real science. It's propaganda. But we know the theme is level. But we know the theme is level. But we know the theme is level. But we know the theme is level. But we know the theme is level. But we know the beamless level. But we know the beamless science lesson to prove that the water is curved. Think about how stupid this is. This is so insane it's a joke. Joey, are you still airborne to left and you would see it go below the bulge and then you'd see it reappear on the left side of the bulge. Do you understand? Or otherwise the bulge of water in front of them is a tube. Do you understand how stupid this whole thing is? This whole experiment is just propaganda. It's fake. It's nonsense Perception is still it's a flat lake, but it's not a flat lake. It's not a flat lake That was crazy I was definitely blown away by the fact that the laser was that high off the water. Look, this is a deer all right these animals When the lake freezes by the fact that the laser was that high off the water look this is a deer right these animals when the lake freezes over they can get stuck once they lose their footing they they they try to get up and then eventually they lose strength they become weak right and unfortunately if they don't rescue them in time they have to put the animal down so the issue is if there's a bulge of water if the water is bent this animal would never be able to get stuck in the middle of the lake because he would just slide down because remember in the experiment the two shores on the same line and now do you understand how ridiculous their claim is you see wolves walk across the lake. When the lake is frozen, people ice skate on the lake. Think about it. Could this lady skate on a ball, an ice ball that is spinning at 1600 kilometers an hour and hurtling through space at 110 ,000 kilometers an hour? And these people just willy -nilly just skate calmly on a bulge of frozen water. Just think. Or is it propaganda? What do your eyes see? What does your mind tell you? And what are they telling you? They're telling you the truth? Or is it propaganda? You need to think about these things. You see, is the media being controlled? If the media is being controlled, you need to think about what you watch. If you're watching violent programs, if you're playing violent TV games, it's going to make you violent. If you watch stupid, it's going to make you stupid. Don't watch TV blindly and If you watch stupid, it's going to make you stupid. Don't watch TV blindly and blankly with a blank mind because you're allowing them to program So REM, the band REM, Rapid Eye Movement, only happens when you're fast asleep see what are they telling you they're showing that for a compass to work the earth has to be flat everybody's on the same plane they're also pointing out something to you in about direction where's north it's not in the middle you need to think about it. So at least they had the courage and the strength to go against the flow and say, something's wrong. You see, we're not being told the truth. The people who control the system, the truth and what is right and justice isn't on the agenda. Manipulation and deceit is what they do. So I hope this makes you think and cheers and thanks for",0
hate_video_32.mp4,0.0,9.0,Give that nigga,0
hate_video_32.mp4,9.0,180.0,"half, give that nigga a half, still in the fire's the last we kill, but they have me. Well, I'm telling you the other day, I left a little boy standing to hold my horse. Come back that horse trying to buy the woman thought she was a grass winter give that nigger a hand give that nigger a hand soon and comes with that sweet give that nigger a hand me went down the road yard there and saw a little boy starting to find a wood pile I said buddy if you don't if you don't get out of the rock, I'll stick it out over your eyes and show it up if you did. And they've been flying ever since. Give a nigger hand, give a nigga a hand. Give a nigga a hand. Give a nigga a hand. Give a nigga a hand. Give a nigga a hand. Give a nigga a hand. Going down the road the other day, Baba John's house, him and his wife still a -callin'. She said, I told you this old dress too short. She said, that's alright honey, it'll be long enough before you get a nuttin'. Gave a nut, nigga, howl. Gave a nut, nigga, howl. Stoodin' and died for that street, gave a nut, nigga, howl. Went down to the other day, I met my gal. That gal so stuffed up, she wouldn't spoke to me. I got home and got through the lines that I so stuffed in my gala, I asked her why she was quiet, sat down at the church, I asked if I'd go along, says she didn't care if I did. But I had lost, I couldn't stay at the church. When I had had to gradually lay down and went off to sleep. When I wake up, it must have been 12 or 13. Everybody's wrong with Sal. I looked up and I shot my gal. I said, you come down there, gal. I went over town there and tried to get a long ladder. Couldn't get no ladder. What did you do there? I got me a plank and I stuck it up to the window. I said, no, you slid, Sal. Sal did slid that. Nigga ain't never spoke to me from that day to this. I didn't know his name was blank, that nigga done slid. You know that name was blank, that nigga done slid. Give a damn, give a damn,",1
hate_video_32.mp4,180.0,186.61995328661996,"a damn. Give a damn, give a damn. Give a damn, give a damn. Give a damn, give a damn. Give a damn, give a damn, give a damn. Give a damn, give a damn, give a",0
hate_video_33.mp4,0.0,5.0,Now I like sugar and I,0
hate_video_33.mp4,5.0,117.0,"tea, but I don't like niggers, no sirree. There's two known things that'll make me puke, a hog -eating slop and a big black spook. You know it, cause I show it, like the barnyard rooster I crow it. And the NAACP would sure like to get a hold of nigger hatin' me. Roses are red and violets are blue, and a nigger's black, and you know that's true. But they don't mind, cause what the heck, you gotta be black to get a welfare check. And I'm broke, no joke, I ain't got a nickel for a coat. And I ain't black, you see, so Uncle Sam won't help poor nigger hatin' me. Jigaboo, Jigaboo, where are you? I've had the wood power See you next time. The NAACP can't keep you away from a little nigger in me. Mirror, mirror on the wall, who is the blackest of them all? A man named King, it ain't no doubt, he's causing trouble with his baboon mouth. He's a -roaring, he's a -doing, he's caused by the trouble, he's a -brewing. And the NAACP can't win every white little stick with n nigger hatin' me. Hey, Mr. President, what do you say? When are we whites are gonna have our day? The nigger's had there such a long, long time. I'm white and I think it's time I have mine. You know it, cause I'll show it. Stick your black head out and I'll blow it. And the NAACP can't win. Every white will stick with nigger hatin' me. Nigger hatin' me. Nigger hatin' me. Nigger hatin' me. Nigger hatin'",1
hate_video_33.mp4,117.0,117.650984317651,,0
hate_video_34.mp4,0.0,12.0,,0
hate_video_34.mp4,12.0,178.0,"All around me are inferior races, cut safe spaces, doughy faces. By the millions from some far off places of population in occupation leftist tears are fogging problem glasses Trump elected pause rejected lined up train cars for mass Elected, Paws rejected, lined up train cars for mass deportations, expatriation, restoration. And despite all of their money and the press in the bag, our dream of a white country. Beat back the wretched hag. They'll find it hard to accept. The scale of their mistakes. We'll put them all in shackles. And expel them from the. White world. White world, white world. Start our families in the old traditions. Plant our roots here for all we hold dear. Keep our country free of Jews and traitors. No corruption, reconstruction. We look forward at the day that'sretched act. They'll find it hard to accept the scale of their dream of a white country beat back the wretched hack they'll find it hard to accept the scale of their mistakes we'll put them all in shackles and expel them from the white world white world",1
hate_video_34.mp4,178.0,178.56,,0
non_hate_video_49.mp4,0.0,53.8538,"Hey, Tabiko off? I wanna eat where the white folks need, cause I'm white on the bottom of my feet. Alabama nigger and I wanna be free, hell with N -A -A -C -B. We don't screw like the black folks do, we just screw to eat itigger and I wanna be free Hell with the N -double -A -C",0
non_hate_video_50.mp4,0.0,8.608608608608609,Our world is coming crumbling down. The coons are,0
non_hate_video_51.mp4,0.0,85.25191858525193,"Hi, my name's Becca and I use they them pronouns. I'm from Pittsburgh and on Monday I lost my job, ending the first period of financial stability I've ever had in my life. When I joined DSA, I had less than five dollars to my name and I was homeless. I joined DSA after a comrade who's actually here today, thank you Crystal, paid my dues for me. I was between jobs and had just dropped out of college for the second time. I was lost, scared, and suicidal. DSA meetings became my rock. Pittsburgh is deeply committed to snacks at meetings, which I am deeply thankful for, as those were among the rare meals I was able to count on. CB23 also removes the only gendered language in our Constitution and would make sure that the DSA Constitution is inclusive of gender non -conforming and non -binary comrades. As a co -author of CB23, I've been asked, why don't we just make dues arbitrarily small, something like $5, a cup of coffee? Please hear me when I say that when you have 86 cents to your name and no groceries to eat, $5 is insurmountable. I have also been asked if this would create a system of paper members who join but don't contribute. Please hear me when I say that a socialist organization should value its members because of how much they're able to contribute. We should not value because of how much they are able to contribute. We should value them because our lives are inherently important. Please hear me when I say that nobody is too poor for DSA, and please vote yes on",0
non_hate_video_52.mp4,0.0,28.6,,0
non_hate_video_54.mp4,0.0,15.766666666666667,,0
hate_video_36.mp4,0.0,15.0,Gorilla What did you say Isaac? Gorilla What is it? It's a gorilla. Da da gorilla. Is what a,0
hate_video_36.mp4,15.0,24.0,That something blue is a gorilla. What is it? It's a,1
hate_video_36.mp4,24.0,24.3243,,0
non_hate_video_55.mp4,0.0,46.88016666666667,"Yeah, MAGA challenge baby, Trump what up? I'm tuning in to CNN to see what they say next, they call me homophobic but I love gay sex, they call me racist but my wife's son's black, drag queens show me love, I show them love back, and I don't get it, they call me anti -semitic but I love Jews, honestly no one's above Jews, Israel's the greatest ally our country could ever have, and I'd gladly die for them, put me in a body bag, give them all money, 11 million a day. Man, that's not enough. We need a triple to pay. And the last thing I'm going to say before I go away is I don't mind being replaced as long as it's legal, eh? Hey, that's an intro, that mega boy. Tell me what you want because it don't matter, boy. I just feel the truth that something they don't understand. All these white livers trying to tell me who I am. Don't put me in groups because I'm my own",0
hate_video_37.mp4,0.0,6.0,I like,0
hate_video_37.mp4,6.0,262.0,"and I like tea, but I don't like niggers, no siree. There's two known things that'll make me puke, that's a hog -eating sloth and a big black spook, you know it. Cause I show it, like a barnyard booster, I crow it, and the end of a LACP, would sure like to get a hold of nigger hatin' me Roses are red and violets are blue And niggers are black, you know that's true But they don't mind cause what the heck You gotta be black to get a welfare check And I'm broke, no joke I ain't got a nickel for a coke And I ain't black,, you see. So Uncle Sam won't help poor nigger hatin' me. Jigaboo, Jigaboo, where are you? I was here in the wood while I was watchin' you. Jigaboo, Jigaboo, come out, no, so I scared all the white men way down south, you know it. But I show it, stick your black head out and I blow it. And the NAACP can't keep you away from a little old nigger know it. Cause I show it, stick your black head out and I blow it. And the NAACP can't keep you away from a little old nigger hatin' me. Mirror, mirror on the wall, who is the blackest of them all? A man named King, it ain't no doubt, and he's causin' lots of trouble with his baboon mouth. He's a -doin', he's caused by the trouble he's a -brewin'. And the NAACP can't win if a white man stick with a nigger hatin' me. Hey, Mr. President, what do you say? When are we whites gonna have our day? The niggers had theirs such a long, long time. I'm a -white and it's time that I have mine. You know it, cause I show it. Stick it back, get out and I'll blow it. And the NAACP can't win it white and stick with nigger hatin' me. Nigger hatin' me. Nigger hatin' me. Nigger hatin' me. Nigger hatin' me, nigger hatin' me, nigger hatin' me. And then that scumbag motherfucker ran off with a nigger And to think I ate the pussy where that big black dick had been And kissed the lips and sucked him off time and time again It's enough to make a man throw up Sure is hard to figure How any Nissan girl Could ever fuck a crazy nigger He treated her just like a queen Gave him all my money It looks like jokes on me But I don't think it's funny That pussy ain't worth paying for As far as I can figure. Cause there's nothing quite as worthless as a white girl with a nigger. And to think I'd hate the pussy for that big black dick he'd been. And kiss the lips, suck him off time and time again. It's enough to make a man throw up, sure is hard to figure. How any decent girl could ever fuck a goddamn nigger. So for all you",1
hate_video_37.mp4,262.0,276.8,loving,0
hate_video_38.mp4,0.0,1.0,,0
hate_video_38.mp4,1.0,59.0,"Life is like a nigger, here in Old Knicks. I hate fucking niggers. Niggers suck dick. They're all poor like Obama. Fuck muscle Obama. Niggers, I hate them. They are stupid and they can't do taxes! Niggers! Niggers are so dumb and they are also poor! Niggers! Look at niggers! They're trying to raise money, but they can't cause they spend all their money! They're niggers and they're so fucking niggers! I hate them! Nigger -n -niggers don't know how to do anything without chicken! Niggers like watermelon and chicken! Niggers! Niggers are so stupid and they're niggers! Woo",1
hate_video_38.mp4,59.0,61.027633333333334,,0
hate_video_40.mp4,0.0,4.0,"Hello, I'm Johnny Rebel. For a long time we've listened to these",0
hate_video_40.mp4,4.0,177.0,"niggers pitch a fit about their hard times and civil rights linked at the pits. So I think and let the white man pay. If I could be a nigger for a day. Now for one whole day, a nigger I could be. The first thing I'd do is join the NAACP. And I'd let Kwesi and Fumé do my thinking for me. If I could be a nigger for a day. Now I wouldn't want to work, cause I wouldn't have to. Guess what I'd do next, boy? You shouldn't need a clue. I'd go down to social services like all the brothers do. If I could be a nigger for a day. Oh, if I could be a nigger for a day, I could live my life the free and easy way. I'd take from Uncle Sam and let the white man pay. If I could be a nigger for a day. Now when I'd sit down in that office, the office of welfare, I'd get food stamps, a medical card, and free child care for all the ill -dentimate kids that I've got scattered everywhere. If I could be a nigger for a day, now I'd have plenty of time so I'd hang out with a mob, and I'd consume a little dope or find a good place to rob. Now that would make me self -employed and I wouldn't even need a job. If I could be a nigger for a day, oh if I could be a nigger for a day, I could live my life the free and easy way. I'd take from Uncle Sam and let the white man pay. If I could be a nigger for a day. And when I'd need something I'd steal it so I wouldn't have to buy it. And if the cops would apprehend me you know that I'd deny it. And I could call Jesse or Al and they'd come start a riot. If I could be a nigger for a day. But I can't be a nigger and I don't really have to be cuz Coon let me tell you it's plain and simple to see that if I was you for a day then I'd be taken from me so I don't wanna be a nigger for a day I don't wanna be a nigger for a day I don't wanna live the free and easy way I'll struggle long and hard, but that's okay Cause I'll never be a nigger for a day No, I'll never be a nigger for a",1
hate_video_40.mp4,177.0,191.12,,0
non_hate_video_56.mp4,0.0,16.3,"Get the fuck out of here! Get the fuck out of here! Get the fuck out of here! Get the fuck out of here! Get the fuck out of here! Get the fuck out of here! Get the fuck out of here, bro! Get the fuck out of here! Get the fuck out of here! I'm with you",0
hate_video_42.mp4,0.0,9.0,I'm okay fuck this I'm on blog TV with my fucking hands up I'm not starting my fucking self you,0
hate_video_42.mp4,9.0,32.0,"stupid bitch this stupid fucking justice all fucking righteous fucking nigger Alex is doing this shit you fucking nigger I swear to fucking god I'm gonna find out yo everybody type in the chat a stupid nigger. Just type in the chat, Alex is a stupid nigger. Fuckin'. Fuckin'.",1
hate_video_42.mp4,32.0,57.0,"but Scott, Scott, beer guy was sent to jail after being harassed in the chat by numerous people calling him a cracker and a honky over and over again not one mod banned these people all right he was being harassed he was picked they were picking on his race and when kazoo did it",0
hate_video_42.mp4,57.0,60.0,responded with the word nigger,1
hate_video_42.mp4,60.0,90.22346666666667,"got sent to jail he was unjustly sent to jail. It's the definition of harassment. He shouldn't be in jail, Scott. In fact, you know what? I am moving all of Maine right now to jail. We're all going to jail. We'll come back to Maine and make sure we poop all you faggots off. The only way you're getting true airtime is by camming up in jail. See you there,",0
non_hate_video_57.mp4,0.0,71.8,"I think it's primarily a misinterpretation, an intentional misinterpretation of Dr. King. His nonviolence was strategic. It wasn't that violence wasn't necessary. It was that we couldn't win with violence. We couldn't get our agenda accomplished with violence. America is showing us something totally different right now. It is saying we will not pay you any attention until you burn something down. And that not our fault if it was up to me glenn if it was up to me i would be somewhere writing a book right now sipping a mimosa doing all the the cosmopolitan things that we have all been accustomed to and programmed to desire and want but america is signaling to us that we will not give you any attention we will not pay any attention to your grievances unless you are burning something down so the strategy inherently has has to change. And then even still, I want to correct myself a little more. It wasn't until they saw the violence of Bloody Sunday that well -meaning liberals were actually kicked into gear to say, okay, we have to do something. So it really is a condemnation of the United States of America that in order for us to have any type of meaningful change, violence has to be attached to it. And maybe that's the curse of America being such a violent",0
hate_video_43.mp4,0.0,4.0,"Oh, my mother should have swallowed you.",0
hate_video_43.mp4,4.0,58.0,"like, I love you, son. Thank you. I'm going to bring the boat them and I didn't do your mother should have swallowed you your mother should have swallowed you you're a piece of that's it go ahead and get some breast milk from your",1
non_hate_video_58.mp4,0.0,74.00557103064067,"Now, how do I know that the white people know that we are going to come up with a solution to the problem? I know it because they have retina scans, they have what they call racial profiling, DNA banks, and they're monitoring our people to try to prevent the one person from coming up with the one idea. And the one idea is how we are going to exterminate white people, because that, in my estimation, is the only conclusion I have come to. We have to exterminate white people off of the face of the planet to solve this problem. Now, I don't care whether you clap or not, but I'm saying to you that we need to solve this problem because they are going to kill us. And I will leave on that. So we have to just set up our own system and stop playing and get very serious and not be diverted from coming up with a solution to the problem. And the problem on the planet is white",0
hate_video_44.mp4,0.0,291.0,"MLK Day came and passed I wish this coddling wouldn't fast Wake me up when nigger month ends Decades and civil rights have passed They still want gifts, they always act Wake me up when nigger muds in On the news there's coots again Most are behind bars Rest sleep till noon again Human isn't what they are When will this pandering rest? The segregation makes me stressed. Wake me up, just one day at my Wake me up when you ever stand. On the news there's music and more stars in my stars. It's just me, Tim, in a band. Human is what they are. You may not give I'm in a bed. Human is what they are. Bring a gym pro again. Like we did at sweetly sand. Wake me up. When they get my Más February has come and passed, the native love can never last. Wake me up when they're ever there. The accessible rights have passed, fascinated is a class, wake me up, wake me Wake me up, when they get",1
hate_video_44.mp4,291.0,296.2,,0
